delivery_id,order_id,courier_name,courier_phone,pickup_timestamp,delivery_timestamp,delivery_status,distance_km
1233,1371,Angela Hopkins,707.996.6186,2026-03-04T21:13:32,2026-03-04T21:34:32,delivered,6.24
1234,1373,Phillip Herman,+1-540-943-4741x2531,2026-04-02T18:45:32,2026-04-02T19:18:32,delivered,6.77
1235,1374,Emily Sullivan,7072773217,2026-01-17T01:30:32,2026-01-17T02:18:32,delivered,5.04
1236,1375,Brandon Johnston,+1-520-925-9991x93873,2026-02-03T19:56:32,2026-02-03T20:53:32,delivered,3.95
1237,1376,Edward White,844-474-8904x7607,2026-04-12T19:51:32,2026-04-12T20:30:32,delivered,9.86
1238,1377,Emily Jones,7763519170,2026-01-19T01:26:32,2026-01-19T01:43:32,delivered,3.1
1239,1378,Mr. Matthew Shields,001-351-745-6340,2026-02-05T11:17:32,2026-02-05T12:14:32,delivered,2.36
1240,1380,Hailey Stephens,515-374-4965,2026-03-13T00:35:32,2026-03-13T01:09:32,delivered,8.02
1241,1381,Amber Vasquez,600.240.9304x5418,2026-03-11T12:27:32,2026-03-11T13:07:32,delivered,3.45
1242,1382,Danielle Leblanc DDS,(421)280-3966,2026-01-21T01:23:32,2026-01-21T02:07:32,delivered,3.93
1243,1383,Jacob Hoover,+1-864-707-8802,2026-04-06T07:20:32,2026-04-06T08:14:32,delivered,1.46
1244,1384,Michael Davis,(946)693-3356x2303,2026-02-27T18:52:32,2026-02-27T19:27:32,failed,10.92
1245,1385,Alex Velez,4672089870,2026-04-03T01:54:32,2026-04-03T02:23:32,delivered,7.51
1246,1386,Michelle Greene,+1-318-743-1132x661,2026-01-19T09:48:32,2026-01-19T10:27:32,delivered,9.52
1247,1387,Kristen Hoffman,226-732-1196x04722,2026-02-04T10:04:32,2026-02-04T10:55:32,delivered,0.88
1248,1388,Taylor Gregory,374.654.4708x2317,2026-02-17T17:58:32,2026-02-17T18:58:32,delivered,9.13
1249,1389,Benjamin Williamson,839-246-7662x62359,2026-02-22T04:35:32,2026-02-22T04:50:32,picked_up,3.93
1250,1390,William Taylor,(818)240-2578x7036,2026-01-18T10:05:32,2026-01-18T11:02:32,delivered,11.98
1251,1391,Robert Long,3668360502,2026-03-28T07:36:32,2026-03-28T08:29:32,delivered,5.68
1252,1392,Adam Gardner,503-290-9120,2026-02-23T13:56:32,2026-02-23T14:18:32,failed,1.3
1253,1393,Chad Franklin,223-275-9795x31926,2026-04-11T21:14:32,2026-04-11T21:52:32,delivered,6.92
1254,1394,Kim Williams,657.645.4492x054,2026-04-12T04:35:32,2026-04-12T05:02:32,delivered,5.07
1255,1395,Courtney Davis,+1-508-618-9655,2026-01-24T13:33:32,2026-01-24T13:57:32,delivered,7.17
1256,1396,Sarah Gill,(862)829-5217x9705,2026-01-14T10:34:32,2026-01-14T10:49:32,delivered,5.82
1257,1397,Wayne Ortiz,(424)586-0704x72660,2026-01-13T18:35:32,2026-01-13T18:57:32,delivered,11.55
1258,1398,Zachary Diaz,(301)753-0173x167,2026-01-22T14:17:32,2026-01-22T14:47:32,delivered,1.27
1259,1399,Gregory Alexander,7526244133,2026-03-26T05:08:32,2026-03-26T06:03:32,in_transit,8.88
1260,1400,Derek Mckinney,353-815-7905x719,2026-02-05T08:42:32,2026-02-05T09:18:32,delivered,11.45
1261,1401,Patrick Evans,001-969-636-5618x335,2026-02-07T04:33:32,2026-02-07T04:48:32,delivered,2.12
1262,1402,Kristin Foster,6575023771,2026-02-19T10:45:32,2026-02-19T11:27:32,failed,8.95
1263,1404,Renee Garcia,(520)495-6733,2026-03-12T03:03:32,2026-03-12T03:19:32,delivered,6.83
1264,1405,Lindsey Mendoza,+1-823-996-4402x82532,2026-02-02T13:57:32,2026-02-02T14:41:32,delivered,4.72
1265,1406,Scott Delgado,427-573-9238x520,2026-02-04T22:47:32,2026-02-04T23:34:32,delivered,0.62
1266,1407,Alison Davis,001-501-669-3328x442,2026-03-31T13:49:32,2026-03-31T14:42:32,delivered,3.17
1267,1408,Benjamin Garza Jr.,+1-907-755-1545x260,2026-03-20T11:41:32,2026-03-20T12:19:32,failed,3.15
1268,1409,Michael Dean,583.410.0643,2026-03-01T08:32:32,2026-03-01T09:06:32,delivered,2.71
1269,1410,Peter Haney,001-822-877-7733x1680,2026-03-28T12:02:32,2026-03-28T12:56:32,delivered,7.85
1270,1411,Monica Johnson,403.685.0360x595,2026-02-28T06:34:32,2026-02-28T07:15:32,delivered,4.66
1271,1412,Dwayne Luna,9747027406,2026-02-19T01:10:32,2026-02-19T01:45:32,picked_up,6.02
1272,1413,Jessica Fisher,(890)662-0036x385,2026-03-28T09:10:32,2026-03-28T09:41:32,delivered,4.84
1273,1414,Monica Campbell,945.697.9318x399,2026-02-22T02:25:32,2026-02-22T03:24:32,delivered,8.62
1274,1415,Linda Jones,+1-486-809-9550x493,2026-02-07T05:30:32,2026-02-07T05:46:32,delivered,10.57
1275,1416,Jessica Robinson,(339)346-1212,2026-04-13T12:49:32,2026-04-13T13:09:32,delivered,4.0
1276,1417,Dylan Cantu,440.501.2762,2026-02-14T01:46:32,2026-02-14T02:06:32,delivered,2.23
1277,1418,Valerie Warner,474-422-5678x7188,2026-01-13T09:44:32,2026-01-13T10:14:32,delivered,2.68
1278,1419,Joseph Payne,705.884.1680x6134,2026-04-07T22:11:32,2026-04-07T22:47:32,delivered,4.73
1279,1420,Paul Andrews,+1-646-805-8679,2026-01-21T10:40:32,2026-01-21T11:35:32,delivered,7.2
1280,1421,Michael Allen,2974236108,2026-01-26T06:57:32,2026-01-26T07:48:32,delivered,7.15
1281,1422,James Anderson,765-955-7864,2026-02-19T23:13:32,2026-02-19T23:42:32,delivered,4.4
1282,1425,Kelly Ross,957-751-2476x40006,2026-01-21T22:51:32,2026-01-21T23:44:32,delivered,5.72
1283,1426,Rhonda Stokes,(740)351-6654,2026-01-28T21:26:32,2026-01-28T22:12:32,delivered,1.44
1284,1427,Steven Hensley,818-899-7402x338,2026-02-17T07:08:32,2026-02-17T08:07:32,delivered,0.81
1285,1428,Reginald Copeland,501.870.3630x9442,2026-03-19T23:32:32,2026-03-20T00:09:32,delivered,5.22
1286,1429,Andrew Steele,001-208-898-3094x1349,2026-03-22T05:33:32,2026-03-22T05:51:32,failed,3.99
1287,1430,Samantha Alvarez,697.224.5284x1356,2026-02-13T21:41:32,2026-02-13T22:12:32,delivered,10.97
1288,1431,Thomas Marshall,(267)748-0957x394,2026-01-26T15:00:32,2026-01-26T15:39:32,delivered,0.56
1289,1432,Lori Dunn,(560)329-4420,2026-04-08T13:49:32,2026-04-08T14:29:32,delivered,3.41
1290,1433,Joseph Proctor,(458)249-0734,2026-04-12T17:37:32,2026-04-12T18:06:32,delivered,9.25
1291,1434,Justin Alexander,874.686.7595x141,2026-04-03T12:14:32,2026-04-03T13:04:32,delivered,7.29
1292,1435,Melissa Griffith MD,582.495.8684x19623,2026-03-05T07:38:32,2026-03-05T08:08:32,in_transit,4.93
1293,1436,Jessica Doyle,(386)994-2767x483,2026-02-03T15:09:32,2026-02-03T15:31:32,delivered,9.19
1294,1437,Aaron Powell,001-431-651-8178,2026-03-26T17:18:32,2026-03-26T17:58:32,delivered,5.76
1295,1438,Stacey Morrow,594-969-8906x23272,2026-01-20T09:15:32,2026-01-20T10:12:32,delivered,5.51
1296,1441,Marcus Bautista,7226379006,2026-01-26T13:52:32,2026-01-26T14:07:32,delivered,4.96
1297,1442,Michelle Burton,908.747.7954x176,2026-03-24T20:26:32,2026-03-24T21:00:32,delivered,4.23
1298,1443,Kevin Jones,+1-789-307-3781,2026-03-10T02:50:32,2026-03-10T03:46:32,delivered,10.19
1299,1444,Lance Grant,958-896-2683x8488,2026-04-13T13:42:32,2026-04-13T14:34:32,delivered,9.69
1300,1446,Alexander Moore,4763123961,2026-03-03T14:05:32,2026-03-03T15:03:32,delivered,7.8
1301,1447,Rachel Morrison,+1-451-288-1298x8618,2026-01-15T04:50:32,2026-01-15T05:19:32,delivered,10.19
1302,1448,Katherine Sexton,(490)810-7923x7298,2026-02-23T04:47:32,2026-02-23T05:32:32,delivered,9.24
1303,1449,Stephanie Walker,001-786-949-7035x067,2026-02-23T15:26:32,2026-02-23T15:55:32,delivered,3.1
1304,1450,Jennifer Stone,001-333-755-7077x3123,2026-03-15T20:05:32,2026-03-15T20:57:32,in_transit,9.11
1305,1451,Mark Maldonado,001-657-605-2187x99384,2026-02-26T00:55:32,2026-02-26T01:38:32,delivered,4.33
1306,1452,Jacob Hicks,411.541.4701,2026-03-27T08:57:32,2026-03-27T09:43:32,delivered,10.81
1307,1453,Rebecca Rosales,368.271.5689,2026-03-13T11:18:32,2026-03-13T11:54:32,delivered,1.84
1308,1454,Jessica Salas,+1-678-802-3445x684,2026-01-13T13:38:32,2026-01-13T14:12:32,delivered,6.74
1309,1455,Laura Carter,001-936-564-0163x29573,2026-01-14T14:48:32,2026-01-14T15:37:32,delivered,10.38
1310,1456,Heather Duffy,(272)492-7318x683,2026-04-10T13:57:32,2026-04-10T14:31:32,delivered,8.56
1311,1457,Ann Hansen,001-742-633-2416x518,2026-03-25T12:46:32,2026-03-25T13:14:32,delivered,10.2
1312,1458,Lauren Robles,4733446746,2026-02-12T04:33:32,2026-02-12T04:53:32,delivered,11.89
1313,1459,Mark Kelly,417-349-1617x0502,2026-03-30T14:11:32,2026-03-30T14:27:32,delivered,10.35
1314,1461,Anna Cunningham,641-534-4760,2026-03-10T23:57:32,2026-03-11T00:30:32,delivered,2.37
1315,1462,Rita Roberts,001-229-828-6433x0265,2026-04-02T01:39:32,2026-04-02T02:23:32,delivered,7.34
1316,1463,Chelsea Grant,866.877.1966,2026-02-22T12:37:32,2026-02-22T13:29:32,delivered,10.75
1317,1464,April Bright,001-263-342-0222x3499,2026-02-13T02:53:32,2026-02-13T03:45:32,delivered,8.76
1318,1465,Christine Kim,(483)667-5901x77915,2026-02-24T21:44:32,2026-02-24T22:29:32,delivered,5.26
1319,1466,Jamie Hill,8927335174,2026-03-02T17:50:32,2026-03-02T18:11:32,delivered,1.74
1320,1467,Eric Oneill,(701)886-3726x3199,2026-04-12T09:05:32,2026-04-12T09:56:32,delivered,5.94
1321,1469,Madeline Kelly,001-722-277-6414x90038,2026-03-04T15:52:32,2026-03-04T16:35:32,delivered,4.66
1322,1470,Natalie Cook,434-544-8672,2026-03-20T07:35:32,2026-03-20T08:12:32,delivered,5.31
1323,1471,Elizabeth Fischer,614.554.6157,2026-04-01T07:50:32,2026-04-01T08:14:32,delivered,6.38
1324,1472,Brandon Green,001-478-287-9531,2026-04-09T23:37:32,2026-04-10T00:21:32,delivered,2.24
1325,1473,Kevin Mitchell,276.361.8308x580,2026-03-24T13:31:32,2026-03-24T14:29:32,delivered,7.13
1326,1474,Kimberly Hanna,543-891-5114,2026-03-15T11:20:32,2026-03-15T12:07:32,delivered,4.39
1327,1477,Mr. Mark Landry,8787187109,2026-01-16T06:17:32,2026-01-16T07:15:32,delivered,0.78
1328,1478,Carl Juarez,3687026933,2026-01-23T03:02:32,2026-01-23T03:54:32,delivered,0.62
1329,1480,Cassidy Paul,8607023028,2026-01-30T06:56:32,2026-01-30T07:27:32,delivered,11.5
1330,1482,Melissa Rogers,001-805-922-4114x206,2026-02-10T16:51:32,2026-02-10T17:39:32,delivered,10.37
1331,1483,Ethan Scott,001-499-420-1663x3822,2026-03-28T04:02:32,2026-03-28T04:43:32,delivered,0.63
1332,1484,Andre Flores,001-322-220-5620,2026-01-16T04:43:32,2026-01-16T05:22:32,delivered,8.82
1333,1485,Ashley Clark,+1-743-439-1332,2026-01-23T22:22:32,2026-01-23T23:15:32,delivered,2.59
1334,1486,Tina Wilson,423.594.5645,2026-03-25T15:11:32,2026-03-25T16:07:32,delivered,8.76
1335,1487,Jonathan Evans,497-260-2498x6634,2026-02-23T03:33:32,2026-02-23T03:52:32,delivered,3.01
1336,1489,Lauren Kelly,(377)734-9852x97356,2026-03-19T05:45:32,2026-03-19T06:26:32,delivered,9.49
1337,1490,Yolanda Holden,(855)891-4762x5380,2026-01-13T18:47:32,2026-01-13T19:04:32,delivered,7.69
1338,1491,Derek Patton,(733)569-5247x466,2026-03-25T22:16:32,2026-03-25T22:59:32,in_transit,10.74
1339,1492,Justin Hale,001-462-698-5324x367,2026-04-06T06:26:32,2026-04-06T07:19:32,delivered,4.81
1340,1493,John Moore,863.583.5434x685,2026-01-16T04:46:32,2026-01-16T05:42:32,delivered,2.86
1341,1494,Allison Glover,(382)749-7939x9816,2026-02-21T16:01:32,2026-02-21T16:42:32,delivered,2.16
1342,1495,Megan Porter,968-537-1030,2026-03-11T12:16:32,2026-03-11T13:02:32,delivered,5.89
1343,1496,James Ruiz,(201)448-9678,2026-03-23T11:45:32,2026-03-23T12:28:32,delivered,1.3
1344,1497,Donald Clark,(414)763-9476,2026-01-14T05:05:32,2026-01-14T05:25:32,delivered,1.13
1345,1498,Sara Goodman,+1-626-245-6339x1729,2026-03-19T15:30:32,2026-03-19T16:00:32,delivered,11.87
1346,1499,Robert Baker,+1-811-526-6497x19670,2026-03-04T17:56:32,2026-03-04T18:19:32,delivered,6.87
1347,1500,Daniel Rodriguez,561-625-9016,2026-01-17T04:59:32,2026-01-17T05:25:32,picked_up,8.1
